id,manufacturer,brand,collection,model,color,colorCode,eyeSize,bridge,temple,upc,sku,internalId,wholesaleCost,retailPrice,stockQuantity,gender,description,isActive,createdAt,updatedAt,showInPos,isFeatured,posDisplayOrder,pricingCategory
cmiw66zey02zfitnt3pseybkm,"",JIMMY CHOO,,JC3032B,STRIPED CRANBERRY,5064,53,16,140,8056262472811,,,154.81,464,0,,,t,2025-12-07 20:23:33.323,2025-12-07 20:23:33.323,t,f,999,FRAME
cmiw66zlh02zgitntp26notip,"",JIMMY CHOO,,JC3010U,BLACK,5017,54,17,140,8056262043318,,,164.44,493,1,,,t,2025-12-07 20:23:33.557,2025-12-07 20:23:33.557,t,f,999,FRAME
cmiw66zya02ziitnt0jdggf04,"",JIMMY CHOO,,JC3027,BLACK,5000,52,16,140,8056262231340,,,154.81,464,1,,,t,2025-12-07 20:23:34.019,2025-12-07 20:23:34.019,t,f,999,FRAME
cmiw670as02zkitnttoiolhqj,"",JIMMY CHOO,,JC3021H,BLACK,5000,54,17,140,8056262235591,,,135.19,406,1,,,t,2025-12-07 20:23:34.469,2025-12-07 20:23:34.469,t,f,999,FRAME
cmiw670ni02zmitnt9ay43qpu,"",JIMMY CHOO,,JC3013U,BLUE,5020,55,16,140,8056262044407,,,145.19,436,0,,,t,2025-12-07 20:23:34.927,2025-12-07 20:23:34.927,t,f,999,FRAME
cmiw670u102znitntbnyccie2,"",JIMMY CHOO,,JC3012F,HAVANA,5002,53,16,145,8056262055373,,,106.3,319,0,,,t,2025-12-07 20:23:35.161,2025-12-07 20:23:35.161,t,f,999,FRAME
cmiw6710k02zoitntb2ytiqt8,"",JIMMY CHOO,,JC3019B,HAVANA,5002,52,17,145,8056262235232,,,125.56,377,1,,,t,2025-12-07 20:23:35.397,2025-12-07 20:23:35.397,t,f,999,FRAME
cmiw671en02zqitnttnhww1aa,"",JIMMY CHOO,,JC3006U,SAND,5033,55,16,140,8056262478004,,,135.19,406,1,,,t,2025-12-07 20:23:35.859,2025-12-07 20:23:35.859,t,f,999,FRAME
cmiw671r202zsitntzc6yt6dk,"",JIMMY CHOO,,JC2013HD,ROSE GOLD,3008,54,20,145,8056262473061,,,174.07,522,1,,,t,2025-12-07 20:23:36.351,2025-12-07 20:23:36.351,t,f,999,FRAME
cmiw6724002zuitntng24mnin,"",JIMMY CHOO,,JC2003,SILVER,3014,55,17,140,8056262047989,,,145.19,436,1,,,t,2025-12-07 20:23:36.817,2025-12-07 20:23:36.817,t,f,999,FRAME
cmiw672h302zwitntoy1bdy75,"",JIMMY CHOO,,JC3001B,HAVANA,5002,54,17,140,8056262040492,,,135.19,406,1,,,t,2025-12-07 20:23:37.287,2025-12-07 20:23:37.287,t,f,999,FRAME
cmiw672tz02zyitntf10jswca,"",JIMMY CHOO,,JC3026,CRANBERRY,5013,53,17,140,8056262231944,,,154.81,464,1,,,t,2025-12-07 20:23:37.751,2025-12-07 20:23:37.751,t,f,999,FRAME
cmiw6736j0300itnt06nkivh1,"",JIMMY CHOO,,JC3020B,BLUE,5035,53,16,140,8056262267349,,,154.81,464,1,,,t,2025-12-07 20:23:38.203,2025-12-07 20:23:38.203,t,f,999,FRAME
cmiw673k90302itntfmy25a3l,"",JIMMY CHOO,,JC3035,OPAL DENIM,5067,53,17,140,8056262455395,,,106.3,319,1,,,t,2025-12-07 20:23:38.697,2025-12-07 20:23:38.697,t,f,999,FRAME
cmiw673wx0304itnts3h3xbrd,"",JIMMY CHOO,,JC3008,BLUE,5016,55,16,140,8056262029800,,,125.56,377,1,,,t,2025-12-07 20:23:39.153,2025-12-07 20:23:39.153,t,f,999,FRAME
cmiw6749l0306itntc87602od,"",JIMMY CHOO,,JC3017U,YELLOW HAVANA,5004,52,17,140,8056262030141,,,125.56,377,1,,,t,2025-12-07 20:23:39.61,2025-12-07 20:23:39.61,t,f,999,FRAME
cmiw674me0308itnt7g3akuek,"",JIMMY CHOO,,JC3040U,HAVANA,5002,52,17,140,8056262499900,,,106.3,319,1,,,t,2025-12-07 20:23:40.07,2025-12-07 20:23:40.07,t,f,999,FRAME
cmiw674z0030aitntr43i7pmm,"",DOLCE & GABBANA,,DG3389,BLACK,501,55,18,145,8056262051801,,,145.56,437,0,,,t,2025-12-07 20:23:40.524,2025-12-07 20:23:40.524,t,f,999,FRAME
cmiw6755f030bitntbw8yjcuj,"",DOLCE & GABBANA,,DG5106U,BORDEAUX,3091,54,17,145,8056597949125,,,134.81,404,1,,,t,2025-12-07 20:23:40.755,2025-12-07 20:23:40.755,t,f,999,FRAME
cmiw675ik030ditnt2apl5srs,"",DOLCE & GABBANA,,DG3426,TRANSPARENT BLUE,3009,53,17,145,8056262450611,,,113.33,340,1,,,t,2025-12-07 20:23:41.228,2025-12-07 20:23:41.228,t,f,999,FRAME
cmiw675vg030fitntzvs708op,"",DOLCE & GABBANA,,DG5036,CRYSTAL,3133,53,17,140,8053672909456,,,124.07,372,0,,,t,2025-12-07 20:23:41.692,2025-12-07 20:23:41.692,t,f,999,FRAME
cmiw6761t030gitntbqo0ea0k,"",DOLCE & GABBANA,,DG5076,TRANSPARENT GRAFFITI,3314,55,17,140,8056597548847,,,102.59,308,1,,,t,2025-12-07 20:23:41.921,2025-12-07 20:23:41.921,t,f,999,FRAME
cmiw676ee030iitntuqiohobr,"",DOLCE & GABBANA,,DG5027,TRANSPARENT GREY,3160,55,18,140,8053672822908,,,113.33,340,0,,,t,2025-12-07 20:23:42.375,2025-12-07 20:23:42.375,t,f,999,FRAME
cmiw676ky030jitnt38yxo3zh,"",DOLCE & GABBANA,,DG1309,MATTE BLACK/GUNMETAL,1277,57,18,145,8056597172790,,,124.07,372,0,,,t,2025-12-07 20:23:42.61,2025-12-07 20:23:42.61,t,f,999,FRAME
cmiw676rl030kitnt34by1kdw,"",DOLCE & GABBANA,,DG3422,BLACK,501,53,18,145,8056262468531,,,134.81,404,1,,,t,2025-12-07 20:23:42.849,2025-12-07 20:23:42.849,t,f,999,FRAME
cmiw67776030mitntkt6zj8ce,"",DOLCE & GABBANA,,DG5066,BLACK,501,54,17,140,8056597377683,,,102.59,308,0,,,t,2025-12-07 20:23:43.41,2025-12-07 20:23:43.41,t,f,999,FRAME
cmiw677gc030nitntxi8f6gmz,"",DOLCE & GABBANA,,DG5026,CRYSTAL,3133,54,17,140,8053672822182,,,113.33,340,1,,,t,2025-12-07 20:23:43.74,2025-12-07 20:23:43.74,t,f,999,FRAME
cmiw677yn030pitntwj2qu9v2,"",DOLCE & GABBANA,,DG5087,GRADIENT BLACK,3385,53,18,140,8056597757607,,,124.07,372,0,,,t,2025-12-07 20:23:44.399,2025-12-07 20:23:44.399,t,f,999,FRAME
cmiw6789o030qitnt1a25hnjp,"",DOLCE & GABBANA,,DG3352,BLACK,501,57,20,150,8056597657785,,,113.33,340,0,,,t,2025-12-07 20:23:44.796,2025-12-07 20:23:44.796,t,f,999,FRAME
cmiw678jb030ritntmqwipsra,"",DOLCE & GABBANA,,DG5044,MATTE BLACK,2525,55,17,145,8056597089463,,,102.59,308,1,,,t,2025-12-07 20:23:45.144,2025-12-07 20:23:45.144,t,f,999,FRAME
cmiw6792e030titnt3kqoai5n,"",DOLCE & GABBANA,,DG1358,BORDEAUX,1319,54,16,145,8056262294475,,,167.04,501,1,,,t,2025-12-07 20:23:45.83,2025-12-07 20:23:45.83,t,f,999,FRAME
cmiw679f0030vitnt2l6q4duy,"",DOLCE & GABBANA,,DG1351,GOLD/BLACK,1334,54,15,140,8056597946292,,,134.81,404,1,,,t,2025-12-07 20:23:46.284,2025-12-07 20:23:46.284,t,f,999,FRAME
cmiw679rv030xitntz9fcl30s,"",Vogue®,,VO5632B,TRANSPARENT MALLARD GREE,3086,53,17,140,8056262351352,,,80.09,240,1,,,t,2025-12-07 20:23:46.747,2025-12-07 20:23:46.747,t,f,999,FRAME
cmiw67a4l030zitntlz6ab7gf,"",Ralph,,RA7158U,SHINY DARK HAVANA,5003,55,18,145,8056597905398,,,58.75,176,0,,,t,2025-12-07 20:23:47.205,2025-12-07 20:23:47.205,t,f,999,FRAME
cmiw67ab00310itnt445bbted,"",Ralph,,RA7039,HAVANA/ACQUAMARINE,601,53,16,135,8053672776836,,,58.75,176,1,,,t,2025-12-07 20:23:47.437,2025-12-07 20:23:47.437,t,f,999,FRAME
cmiw67ao20312itntg2ky5vhb,"",DOLCE & GABBANA,,DG3425,TRANSPARENT ROSE,3148,52,18,145,8056262450499,,,113.33,340,0,,,t,2025-12-07 20:23:47.906,2025-12-07 20:23:47.906,t,f,999,FRAME
cmiw67au80313itntkesb3a3n,"",DOLCE & GABBANA,,DG3397,HAVANA BLUE,3443,54,16,140,8056262256749,,,145.56,437,0,,,t,2025-12-07 20:23:48.128,2025-12-07 20:23:48.128,t,f,999,FRAME
cmiw67b0j0314itntyjzubnuz,"",DOLCE & GABBANA,,DG3363,HAVANA,502,54,18,145,8056597756952,,,113.33,340,0,,,t,2025-12-07 20:23:48.356,2025-12-07 20:23:48.356,t,f,999,FRAME
cmiw67b7k0315itnti6ijnbig,"",DOLCE & GABBANA,,DG3424,HAVANA PINK PEARL,3440,52,17,145,8056262450437,,,113.33,340,0,,,t,2025-12-07 20:23:48.608,2025-12-07 20:23:48.608,t,f,999,FRAME
cmiw67bdw0316itntsnk1jqoo,"",DOLCE & GABBANA,,DG5071,PINK PASTEL GRADIENT CRY,3303,50,19,140,8056597417228,,,113.33,340,1,,,t,2025-12-07 20:23:48.836,2025-12-07 20:23:48.836,t,f,999,FRAME
cmiw67bqh0318itntljmdmuc4,"",DOLCE & GABBANA,,DG3380,TRANSPARENT BLUE,3398,54,18,145,8056262479216,,,145.56,437,1,,,t,2025-12-07 20:23:49.289,2025-12-07 20:23:49.289,t,f,999,FRAME
cmiw67c39031aitnt39h4mn2j,"",DOLCE & GABBANA,,DG3386,TRANSPARENT CAMEL,3432,53,19,145,8056262062395,,,134.81,404,1,,,t,2025-12-07 20:23:49.75,2025-12-07 20:23:49.75,t,f,999,FRAME
cmiw67cga031citntui3dlpkj,"",DOLCE & GABBANA,,DG5025,TRANSPARENT GREY,504,53,15,140,8053672777857,,,113.33,340,0,,,t,2025-12-07 20:23:50.218,2025-12-07 20:23:50.218,t,f,999,FRAME
cmiw67cmq031ditnthwlouiiu,"",Vogue®,,VO4177,TOP BLACK/SILVER,323,52,19,135,8056597826068,,,62.39,187,0,,,t,2025-12-07 20:23:50.45,2025-12-07 20:23:50.45,t,f,999,FRAME
cmiw67csu031eitntj57fe353,"",Vogue®,,VO5628,TRANSPARENT LIGHT BLUE,3197,53,16,140,8056262350515,,,62.39,187,0,,,t,2025-12-07 20:23:50.671,2025-12-07 20:23:50.671,t,f,999,FRAME
cmiw67cz3031fitnt5dl940ei,"",Costa,,06A3005,Matte Black,30050155,55,16,145,,,,88.93,267,2,,,t,2025-12-07 20:23:50.895,2025-12-07 20:23:50.895,t,f,999,FRAME
cmiw67dd3031hitnt13om67sq,"",Ralph,,RA7039,MILKY GREEN ON MILKY LIG,6074,51,16,135,8056597810296,,,58.75,176,0,,,t,2025-12-07 20:23:51.399,2025-12-07 20:23:51.399,t,f,999,FRAME
cmiw67dl1031iitntlsu8xb67,"",JIMMY CHOO,,JC3012,MILKY HAVANA,5068,53,16,145,8056262477083,,,106.3,319,1,,,t,2025-12-07 20:23:51.686,2025-12-07 20:23:51.686,t,f,999,FRAME
cmiw67dxs031kitntgl038gwc,"",DOLCE & GABBANA,,DG3360,HAVANA ON WHITE BARROW,3217,54,18,145,8056262075111,,,134.81,404,1,,,t,2025-12-07 20:23:52.144,2025-12-07 20:23:52.144,t,f,999,FRAME
cmiw67eag031mitntl8p7m37k,"",DOLCE & GABBANA,,DG3376B,TRANSPARENT ROSE,3148,51,18,140,8056262074534,,,145.56,437,2,,,t,2025-12-07 20:23:52.6,2025-12-07 20:23:52.6,t,f,999,FRAME
cmiw67end031oitntlkox2jwm,"",Adidas Sport,,SP5096-D,matte gunmetal,009,58,19,140,889214580986,,,68,204,0,,,t,2025-12-07 20:23:53.066,2025-12-07 20:23:53.066,t,f,999,FRAME
cmiw67etp031pitntex59q4dm,"",Adidas Sport,,SP5097,shiny gunmetal,008,56,17,140,889214581112,,,68,204,1,,,t,2025-12-07 20:23:53.293,2025-12-07 20:23:53.293,t,f,999,FRAME
cmiw67f69031ritntjgxjs14u,"",Adidas Sport,,SP5098,matte black,002,53,16,140,889214581136,,,68,204,1,,,t,2025-12-07 20:23:53.746,2025-12-07 20:23:53.746,t,f,999,FRAME
cmiw67fis031titnt75mtn0jk,"",Adidas Sport,,SP5103,matte black,001,55,18,140,889214581280,,,63,189,1,,,t,2025-12-07 20:23:54.196,2025-12-07 20:23:54.196,t,f,999,FRAME
cmiw67fw6031vitntz58e9yhi,"",Adidas Sport,,SP5102,matte black,002,56,16,140,889214581259,,,63,189,1,,,t,2025-12-07 20:23:54.678,2025-12-07 20:23:54.678,t,f,999,FRAME
cmiw67g8q031xitnt8rtxsyp8,"",Adidas Sport,,SP5102,matte blue,091,56,16,140,889214581273,,,63,189,0,,,t,2025-12-07 20:23:55.131,2025-12-07 20:23:55.131,t,f,999,FRAME
cmiw67gf3031yitnt9tvdzosp,"",DOLCE & GABBANA,,DG3363,BORDEAUX,3091,52,18,145,8056597756860,,,113.33,340,1,,,t,2025-12-07 20:23:55.359,2025-12-07 20:23:55.359,t,f,999,FRAME
cmiw67grn0320itntqfy0z40o,"",JIMMY CHOO,,JC3036,OPAL PINK HAVANA,5070,54,15,140,8056262465820,,,106.3,319,0,,,t,2025-12-07 20:23:55.812,2025-12-07 20:23:55.812,t,f,999,FRAME
cmiw67gy00321itntiyzrwxfn,"",Oakley Frame,,OX8196D PARACORD RX,SATIN GREY SMOKE,819602,55,17,137,888392670465,,,95.65,287,0,,,t,2025-12-07 20:23:56.04,2025-12-07 20:23:56.04,t,f,999,FRAME
cmiw67h4e0322itntj5lgj2un,"",Rayban,,OO9238 FIVES SQUARED,Matte Black,15,54,20,133,,,,63.5,191,0,,,t,2025-12-07 20:23:56.27,2025-12-07 20:23:56.27,t,f,999,FRAME
cmiw67hal0323itnt98ti34cs,"",DOLCE & GABBANA,,DG3393,BLACK LACE,3287,56,16,145,8056262302576,,,150.37,451,1,,,t,2025-12-07 20:23:56.494,2025-12-07 20:23:56.494,t,f,999,FRAME
cmiw67hne0325itntq0dmrda6,"",Oakley Frame,,OX8175 LEADLINE RX,POLISHED TRANSPARENT SEP,817508,54,17,139,888392620132,,,89.72,269,1,,,t,2025-12-07 20:23:56.955,2025-12-07 20:23:56.955,t,f,999,FRAME
cmiw67hzt0327itnt2esfzbtf,"",Oakley Frame,,OX8189 BMNG SQ,MATTE TRANS PACIFIC,818905,55,18,141,888392666468,,,100.79,302,0,,,t,2025-12-07 20:23:57.402,2025-12-07 20:23:57.402,t,f,999,FRAME
cmiw67i5z0328itnt2j6r8o1s,"",Oakley Frame,,OX8189 BMNG SQ,DUSTY ROSE,818902,53,18,141,888392644398,,,100.79,302,1,,,t,2025-12-07 20:23:57.623,2025-12-07 20:23:57.623,t,f,999,FRAME
cmiw67iic032aitnth5wqqach,"",Oakley Frame,,OX8178 RAFTER,POLISHED CLEAR,817803,55,18,142,888392612885,,,68,204,0,,,t,2025-12-07 20:23:58.069,2025-12-07 20:23:58.069,t,f,999,FRAME
cmiw67iom032bitnt6jpzb4uh,"",Oakley Frame,,OX8176 SPINDRIFT RX,SATIN BROWN TORTOISE,817602,51,20,139,888392557162,,,89.72,269,1,,,t,2025-12-07 20:23:58.294,2025-12-07 20:23:58.294,t,f,999,FRAME
cmiw67j2m032ditntfa2f9rox,"",Oakley Frame,,OX8150 BMNG,MATTE GINGER TORTOISE,815007,53,17,141,888392647375,,,95.65,287,1,,,t,2025-12-07 20:23:58.798,2025-12-07 20:23:58.798,t,f,999,FRAME
cmiw67jfj032fitntcs7r9n06,"",Oakley Frame,,OX8150 BMNG,MATTE CLEAR,815009,55,17,141,888392666857,,,95.65,287,1,,,t,2025-12-07 20:23:59.264,2025-12-07 20:23:59.264,t,f,999,FRAME
cmiw67jsh032hitntjnjyfayw,"",Vogue®,,VO5420F,TRANSPARENT GREY,2820,54,17,140,8056597826730,,,53.35,160,2,,,t,2025-12-07 20:23:59.729,2025-12-07 20:23:59.729,t,f,999,FRAME
cmiw67k5s032jitnt4yg8hcnx,"",DOLCE & GABBANA,,DG3396,HAVANA GREY,3445,53,18,140,8056262256275,,,145.56,437,0,,,t,2025-12-07 20:24:00.208,2025-12-07 20:24:00.208,t,f,999,FRAME
cmiw67kc6032kitntx1cxagdl,"",JIMMY CHOO,,JC3017U,PINK HAVANA,5070,54,17,140,8056262476505,,,125.56,377,0,,,t,2025-12-07 20:24:00.439,2025-12-07 20:24:00.439,t,f,999,FRAME
cmiw67kio032litntwf6mszks,"",JIMMY CHOO,,JC3038D,TRANSPARENT BROWN,5051,54,17,145,8056262472958,,,125.56,377,0,,,t,2025-12-07 20:24:00.673,2025-12-07 20:24:00.673,t,f,999,FRAME
cmiw67kpl032mitntz7zfk63d,"",JIMMY CHOO,,JC3033BU,STRIPED NAVY,5072,52,17,140,8056262472910,,,154.81,464,1,,,t,2025-12-07 20:24:00.921,2025-12-07 20:24:00.921,t,f,999,FRAME
cmiw67l2t032oitntdrwbvd18,"",JIMMY CHOO,,JC3031BU,BLUE,5016,53,17,140,8056262436622,,,135.19,406,1,,,t,2025-12-07 20:24:01.398,2025-12-07 20:24:01.398,t,f,999,FRAME
cmiw67lfk032qitnt10xvigyb,"",JIMMY CHOO,,JC3018B,GLITTER BLACK/SILVER SHA,5056,53,17,145,8056262237243,,,145.19,436,0,,,t,2025-12-07 20:24:01.857,2025-12-07 20:24:01.857,t,f,999,FRAME
cmiw67lm0032ritntb575giy8,"",JIMMY CHOO,,JC3006U,PINK,5014,55,16,140,8056262048047,,,135.19,406,0,,,t,2025-12-07 20:24:02.088,2025-12-07 20:24:02.088,t,f,999,FRAME
cmiw67ls8032sitnt5yyhm9ft,"",Kid Twist,,Link,Denim,,47,14,135,,,,0,120,0,,,t,2025-12-07 20:24:02.313,2025-12-07 20:24:02.313,t,f,999,FRAME
cmiw67lye032titnt6i56f14n,"",JIMMY CHOO,,JC3030B,Navy Blue,5016,53,17,140,,,,135.19,406,1,,,t,2025-12-07 20:24:02.534,2025-12-07 20:24:02.534,t,f,999,FRAME
cmiw67mbp032vitntaq97e4q6,"",Dolce & Gabbana,,DG3414,Striped Ohcre,3446,52,18,140,,,,156.3,469,0,,,t,2025-12-07 20:24:03.013,2025-12-07 20:24:03.013,t,f,999,FRAME
cmiw67mhx032witntx1s10odv,"",DOLCE & GABBANA,,DG1359,Gold/Leo,1364,57,17,145,,,,124.07,372,1,,,t,2025-12-07 20:24:03.237,2025-12-07 20:24:03.237,t,f,999,FRAME
cmiw67mup032yitnttbo5dnsv,"",Dolce & Gabbana,,DG3417,Striped Blue,3448,54,20,140,,,,156.3,469,0,,,t,2025-12-07 20:24:03.698,2025-12-07 20:24:03.698,t,f,999,FRAME
cmiw67n18032zitntvma2v6ek,"",Michael Kors,,MK4144U,Dark Tortoise,3006,53,17,140,,,,59.63,179,1,,,t,2025-12-07 20:24:03.932,2025-12-07 20:24:03.932,t,f,999,FRAME
cmiw67ndw0331itnt6c9pmfjg,"",Michael Kors,,MK4150U,Clear,3050,54,17,140,,,,61.85,186,1,,,t,2025-12-07 20:24:04.388,2025-12-07 20:24:04.388,t,f,999,FRAME
cmiw67nqt0333itnt2j5antql,"",Michael Kors,,MK4067U SANTA CLARA,CLEAR,3015,57,16,140,725125526395,,,56.22,169,1,,,t,2025-12-07 20:24:04.853,2025-12-07 20:24:04.853,t,f,999,FRAME
cmiw67o3g0335itntqk6g6y5t,"",Michael Kors,,MK3051,SHINY MINK BROWN,1213,53,16,140,725125366120,,,67.53,233,1,,,t,2025-12-07 20:24:05.309,2025-12-07 20:24:05.309,t,f,999,FRAME
cmiw67og80337itnt8p4zkr1h,"",Michael Kors,,MK3091B,Rose Gold Shiny,1108,54,16,140,,,,80,240,1,,,t,2025-12-07 20:24:05.768,2025-12-07 20:24:05.768,t,f,999,FRAME
cmiw67otz0339itntwfptmrez,"",Tory Burch,,TY6114,Light Gold,336013,58,14,140,,,,84,252,1,,,t,2025-12-07 20:24:06.22,2025-12-07 20:24:06.22,t,f,999,FRAME
cmiw67p6g033bitnt8ltga65d,"",JIMMY CHOO,,JC2014D,Pale Gold/Cranberry,3025,51,17,140,,,,135.19,406,1,,,t,2025-12-07 20:24:06.713,2025-12-07 20:24:06.713,t,f,999,FRAME
cmiw67pjc033ditntledeu5p2,"",Ray-Ban,,RB3025,Gold w/Brown Gradient,001/51,58,14,135,,,,103.5,311,1,,,t,2025-12-07 20:24:07.176,2025-12-07 20:24:07.176,t,f,999,FRAME
cmiw67pvo033fitnts5p1z1eu,"",Ray-Ban,,RB2132,Black W/G-15 Green,901L,55,18,145,,,,89,267,0,,,t,2025-12-07 20:24:07.621,2025-12-07 20:24:07.621,t,f,999,FRAME
cmiw67q24033gitnt9tp793kc,"",Ray-Ban Youth,,RY1631,FUCSIA WITH RUBBER BLU,7508,47,16,130,8056262539651,,,47.6,171,0,,,t,2025-12-07 20:24:07.852,2025-12-07 20:24:07.852,t,f,999,FRAME
cmiw67q8c033hitntnbzwjz1h,"",Rayban,,RY1632,Azzurre,7509,48,16,130,,,,47.6,143,1,,,t,2025-12-07 20:24:08.077,2025-12-07 20:24:08.077,t,f,999,FRAME
cmiw67ql0033jitntydx1mcu6,"",Rayban,,RJ9077S,Black & rubber green,7193/71,49,16,130,,,,51.3,154,1,,,t,2025-12-07 20:24:08.532,2025-12-07 20:24:08.532,t,f,999,FRAME
cmiw67qyr033litntpjfyobzh,"",Rayban,,RJ9077S,Fucsia & rubber azzure,7192/71,49,16,130,,,,51.3,154,0,,,t,2025-12-07 20:24:09.027,2025-12-07 20:24:09.027,t,f,999,FRAME
cmiw67r53033mitntss5o4xjb,"",Ray-Ban Rx,,RX5417,STRIPED BLUE GRADIENT GR,8252,52,19,145,8056597826990,,,83,249,0,,,t,2025-12-07 20:24:09.255,2025-12-07 20:24:09.255,t,f,999,FRAME
cmiw67rbf033nitntzcb1rxt9,"",Oakley,,OO9191,Polished Black,10,65,9,130,,,,119.5,359,1,,,t,2025-12-07 20:24:09.483,2025-12-07 20:24:09.483,t,f,999,FRAME
cmiw67ro1033pitntssv9hbbg,"",Oakley,,0W8002,warm grey,04,51,22,145,,,,374.22,500,0,,,t,2025-12-07 20:24:09.938,2025-12-07 20:24:09.938,t,f,999,FRAME
cmiw67ruf033qitnt8q9fllpi,"",guess,,GU50131,Matte Black,05,55,15,145,,,,77,231,1,,,t,2025-12-07 20:24:10.168,2025-12-07 20:24:10.168,t,f,999,FRAME
cmiw67sp5033sitntmp127jqt,"",guess,,GU50242,Shiny Black,01,53,20,145,,,,84,252,1,,,t,2025-12-07 20:24:11.273,2025-12-07 20:24:11.273,t,f,999,FRAME
cmiw67t1i033uitntobo1ljw6,"",guess,,GU50018,Dark Havana,052,52,15,145,,,,77,231,0,,,t,2025-12-07 20:24:11.719,2025-12-07 20:24:11.719,t,f,999,FRAME
cmiw67t7x033vitntgjt3xrj4,"",marciano,,GM50019,Shiny Grey,20,52,15,140,,,,108,324,1,,,t,2025-12-07 20:24:11.949,2025-12-07 20:24:11.949,t,f,999,FRAME
cmiw67tkw033xitntpga87z9s,"",marciano,,GM50034,Shiny Black,01,53,20,140,,,,98,294,1,,,t,2025-12-07 20:24:12.416,2025-12-07 20:24:12.416,t,f,999,FRAME
cmiw67ty2033zitntlxb64wvb,"",marciano,,GM50028,Shiny Dark Brown,050,54,17,140,,,,93,279,0,,,t,2025-12-07 20:24:12.89,2025-12-07 20:24:12.89,t,f,999,FRAME
cmiw67u4f0340itntq7uxqno9,"",marciano,,GM50028,Shiny Light Green,095,54,17,140,,,,93,279,1,,,t,2025-12-07 20:24:13.119,2025-12-07 20:24:13.119,t,f,999,FRAME
cmiw67ugz0342itntkdpjtb6l,"",guess,,GU50244,Matte Dark Green,097,55,16,145,,,,84,252,0,,,t,2025-12-07 20:24:13.572,2025-12-07 20:24:13.572,t,f,999,FRAME
cmiw67un90343itntpspsm43i,"",guess,,GU50244,Shiny Satin Gunmetal,009,55,16,145,,,,84,252,1,,,t,2025-12-07 20:24:13.798,2025-12-07 20:24:13.798,t,f,999,FRAME
cmiw67uzu0345itntbphl3ly6,"",Guess?,,GM50014,beige/other,059,55,17,140,889214529466,,,93,279,1,,,t,2025-12-07 20:24:14.25,2025-12-07 20:24:14.25,t,f,999,FRAME
cmiw67vcj0347itntro7vv25o,"",guess,,GU00204,Liliac/ Havana/ Shiny Lilac,78F,55,17,140,,,,63,189,1,,,t,2025-12-07 20:24:14.707,2025-12-07 20:24:14.707,t,f,999,FRAME
cmiw67vp50349itntnn1oq3yi,"",guess,,GU00208,Shiny Satin Gunmetal,09B,57,18,145,,,,58,174,0,,,t,2025-12-07 20:24:15.161,2025-12-07 20:24:15.161,t,f,999,FRAME
cmiw67vvn034aitntt6yzdgie,"",guess,,GU00191,Violet/Havana,80Z,56,16,140,,,,56,168,1,,,t,2025-12-07 20:24:15.395,2025-12-07 20:24:15.395,t,f,999,FRAME
cmiw67w8l034citntkobik5ij,"",guess,,GU00191,Brown Havana/ Polarized,52H,56,16,140,,,,56,168,0,,,t,2025-12-07 20:24:15.861,2025-12-07 20:24:15.861,t,f,999,FRAME
cmiw67weu034ditntvs996yy5,"",guess,,GU00170,Shiny Grey,20W,53,20,145,,,,49,147,0,,,t,2025-12-07 20:24:16.086,2025-12-07 20:24:16.086,t,f,999,FRAME
cmiw67wkz034eitnt4dtl2lmz,"",Discount,,Bailey,Blue,,48,15,125,,,,0,50,0,,,t,2025-12-07 20:24:16.307,2025-12-07 20:24:16.307,t,f,999,FRAME
cmiw67wra034fitntdbdk8pu3,"",Rayban,,RB4940,Yellow,6830/87,47,23,145,,,,101,303,1,,,t,2025-12-07 20:24:16.534,2025-12-07 20:24:16.534,t,f,999,FRAME
cmiw67x3s034hitntl9tf1gdl,"",DOLCE & GABBANA,,DG1361,Gold,02,60,14,145,,,,177.78,533,1,,,t,2025-12-07 20:24:16.984,2025-12-07 20:24:16.984,t,f,999,FRAME
cmiw67xgj034jitntqx2u2gef,"",guess,,GU50191,Gunmetal/ Black,009,56,18,145,,,,77,231,1,,,t,2025-12-07 20:24:17.444,2025-12-07 20:24:17.444,t,f,999,FRAME
cmiw67xt8034litntu9y6sin2,"",Oakley Youth,,OY8026 BUNT,POLISHED TRANS BALSAM,802606,46,14,129,888392611536,,,49.2,148,1,,,t,2025-12-07 20:24:17.9,2025-12-07 20:24:17.9,t,f,999,FRAME
cmiw67y60034nitntebym4k2a,"",Oakley Youth,,OY3004 GRAN PILOTO,SATIN BLACK,300401,51,14,128,888392662071,,,59.2,178,1,,,t,2025-12-07 20:24:18.36,2025-12-07 20:24:18.36,t,f,999,FRAME
cmiw67yj2034pitntig6e8jl9,"",Oakley Youth,,OY8002 CROSSLINK XS,SATIN NAVY,800204,49,14,122,888392266392,,,54,162,1,,,t,2025-12-07 20:24:18.83,2025-12-07 20:24:18.83,t,f,999,FRAME
cmiw67yvn034ritntminxyz6m,"",Oakley,,OY8032-D,Crystal Blue Black,04,51,15,131,,,,54,162,1,,,t,2025-12-07 20:24:19.283,2025-12-07 20:24:19.283,t,f,999,FRAME
cmiw67z85034titntzkx68ft9,"",Oakley,,OO9470,Matte Black,03,62,17,133,,,,80,240,0,,,t,2025-12-07 20:24:19.733,2025-12-07 20:24:19.733,t,f,999,FRAME
